genre,rating,watched
"Action, Biography, Drama",7.3,0
"Comedy, Drama, Romance",6.1,0
"Comedy, Romance",7.0,0
"Animation, Action, Adventure",8.6,0
"Comedy, Romance",3.8,0
Documentary,8.1,0
"Drama, Mystery, Sci-Fi",6.2,0
Documentary,5.7,0
"Drama, Sport",8.3,0
"Biography, Drama, History",8.0,0
"Animation, Comedy, Drama",8.4,0
"Comedy, Drama",6.8,0
"Drama, Mystery",,0
"Crime, Drama, Mystery",5.3,0
"Crime, Drama, Thriller",6.5,0
"Action, Adventure, Crime",5.1,0
"Drama, Mystery, Thriller",4.3,0
"Biography, Drama, History",6.5,0
"Comedy, Horror",5.9,0
"Animation, Action, Adventure",8.1,0
"Action, Fantasy",3.7,0
"Animation, Action, Adventure",7.8,0
"Animation, Action, Adventure",6.3,0
"Comedy, Family, Romance",5.8,0
"Drama, Family, Thriller",3.8,0
"Crime, Drama",6.0,0
"Action, Drama, Fantasy",6.4,0
"Documentary, Adventure, Drama",6.6,0
"Action, Thriller",4.8,0
"Adventure, Comedy, Mystery",6.9,0
"Action, Drama, Thriller",6.6,0
"Animation, Short, Adventure",6.4,0
"Documentary, Biography, Music",6.5,0
"Action, Drama, Fantasy",8.6,0
"Action, Adventure, Drama",,0
"Action, Adventure, Family",5.6,0
"Action, Comedy, Drama",5.9,0
"Comedy, Drama, Romance",5.9,0
"Adventure, Drama, Horror",5.5,0
"Adventure, Drama, Romance",7.0,0
"Drama, Romance, War",7.3,0
Documentary,8.6,0
"Drama, Romance",4.0,0
"Crime, Drama, Mystery",6.5,0
"Drama, Horror, Mystery",6.1,0
"Horror, Mystery, Thriller",5.4,0
Drama,5.9,0
"Animation, Adventure, Comedy",3.7,0
"Mystery, Thriller",5.4,0
"Comedy, Drama, Romance",7.7,0
Drama,5.8,0
Documentary,8.0,0
"Drama, Mystery, Romance",8.3,0
"Action, Adventure, Drama",5.8,0
"Animation, Action, Comedy",7.5,0
"Action, Comedy, Crime",5.9,0
Documentary,5.4,0
"Crime, Drama, Thriller",4.7,0
"Action, Comedy, Crime",4.9,0
"Drama, Romance",7.3,0
"Comedy, Romance",7.0,0
"Comedy, Drama, Romance",6.4,0
"Fantasy, Horror, Sci-Fi",5.8,0
"Drama, Romance",7.8,0
"Crime, Drama, Horror",6.1,0
"Horror, Thriller",5.1,0
Comedy,6.7,0
"Documentary, Crime, History",6.7,0
"Comedy, Horror, Reality-TV",5.2,0
"Animation, Action, Adventure",,0
"Biography, Drama",7.3,0
"Comedy, Music",7.0,0
"Short, Drama, Sci-Fi",6.9,0
"Drama, Fantasy",4.8,0
"Biography, Crime, Drama",6.9,0
"Animation, Action, Adventure",,0
"Horror, Mystery",5.6,0
"Biography, Drama",6.6,0
"Animation, Family, Fantasy",7.5,0
"Comedy, Drama, Family",6.0,0
"Comedy, Horror, Talk-Show",7.7,0
"Short, Drama, Romance",7.1,0
"Action, Adventure, Drama",6.8,0
"Biography, Drama, History",,0
"Comedy, Family",4.4,0
"Crime, Thriller",8.1,0
"Documentary, Crime",7.5,0
Documentary,5.7,0
"Comedy, Drama, Family",5.4,0
"Crime, Drama, Romance",7.5,0
"Action, Adventure, Crime",6.9,0
"Comedy, Drama, Romance",8.2,0
"Action, Crime, Drama",5.8,0
"Animation, Adventure, Comedy",5.3,0
"Documentary, Crime",5.4,0
"Game-Show, Horror, Reality-TV",7.9,0
"Action, Comedy, Drama",,0
"Action, Crime, Drama",7.0,0
"Drama, Romance",7.6,0
"Family, Sport",5.9,0
"Drama, Romance",6.7,0
"Drama, Thriller",7.2,0
"Action, Comedy, Thriller",7.0,0
"Crime, Drama, Thriller",,0
"Animation, Comedy, Drama",7.0,0
"Action, Thriller",,0
"Crime, Drama, Mystery",8.0,0
"Comedy, Family, Fantasy",6.4,0
"Animation, Action, Adventure",5.1,0
Comedy,6.3,0
"Biography, Drama, History",6.7,0
"Drama, Romance",4.7,0
"Action, Thriller",5.5,0
Drama,6.3,0
Documentary,7.7,0
"Drama, Romance",6.6,0
"Comedy, Drama, Romance",7.7,0
"Documentary, Crime, Mystery",7.3,0
"Animation, Adventure, Comedy",4.8,0
"Comedy, Drama",6.7,0
"Comedy, Romance, Talk-Show",4.8,0
"Comedy, Thriller",6.3,0
"Action, Thriller",,0
"Comedy, Drama",7.2,0
Drama,7.6,0
"Animation, Action, Adventure",6.7,0
Comedy,6.5,0
"Animation, Adventure, Comedy",6.8,0
"Animation, Action, Drama",7.2,0
"Animation, Adventure, Comedy",6.2,0
Drama,5.9,0
"Crime, Drama, Thriller",6.7,0
Comedy,8.0,0
"Animation, Action, Fantasy",7.2,0
"Animation, Short, Comedy",7.4,0
"Comedy, Drama, Romance",8.1,0
"Drama, Romance",7.6,0
Drama,6.9,0
Documentary,7.9,0
Reality-TV,5.4,0
"Comedy, Music",6.3,0
"Animation, Action, Adventure",,0
"Adventure, Biography, Crime",7.5,0
"Action, Thriller",,0
"Comedy, Crime, Drama",5.8,0
"Animation, Action, Adventure",8.4,0
"Crime, Drama",7.0,0
Drama,6.5,0
"Animation, Drama",7.7,0
"Crime, Drama, Mystery",5.8,0
"Comedy, Horror, Thriller",5.3,0
"Comedy, Drama",7.1,0
"Animation, Adventure, Comedy",6.1,0
"Comedy, Drama, Romance",7.9,0
Documentary,5.5,0
"Biography, Drama, Sport",,0
Comedy,6.0,0
"Documentary, Crime, Mystery",5.9,0
Documentary,6.7,0
Comedy,7.5,0
"Horror, Thriller",5.4,0
"Action, Adventure, Comedy",6.4,0
Comedy,6.0,0
"Animation, Action, Sci-Fi",6.8,0
Comedy,6.5,0
"Comedy, Crime, Drama",7.0,0
Drama,6.0,0
Comedy,5.9,0
"Comedy, Romance",6.6,0
"Drama, History",6.4,0
Drama,6.4,0
Drama,6.3,0
Comedy,6.7,0
Documentary,8.2,0
Drama,8.8,0
"Comedy, Drama",6.2,0
"Animation, Adventure, Family",6.2,0
"Adventure, Drama, History",6.8,0
Comedy,,0
"Documentary, History",7.7,0
"Drama, Sci-Fi",6.8,0
Comedy,7.3,0
"Comedy, Drama",7.3,0
Documentary,,0
"Animation, Short, Comedy",5.5,0
"Comedy, Romance",6.4,0
"Comedy, Fantasy, Mystery",8.0,0
"Drama, Fantasy, Horror",5.3,0
"Drama, Mystery, Romance",7.0,0
"Documentary, Crime",7.0,0
"Action, Crime, Thriller",5.8,0
"Drama, Fantasy, Mystery",7.8,0
"Animation, Action, Adventure",4.6,0
"Animation, Comedy, Drama",8.0,0
"Action, Crime, Drama",5.4,0
"Drama, History, Thriller",6.8,0
Drama,7.2,0
"Animation, Adventure, Comedy",6.3,0
Documentary,7.5,0
"Action, Comedy, Crime",8.2,0
"Animation, Action, Adventure",7.6,0
"Action, Crime, Drama",8.0,0
"Comedy, Drama",6.1,0
"Adventure, Biography, Drama",5.0,0
"Drama, Mystery, Thriller",5.7,0
"Mystery, Thriller",7.9,0
"Action, Drama, Thriller",,0
Comedy,6.6,0
Comedy,5.3,0
Documentary,7.4,0
"Comedy, Drama, Fantasy",5.7,0
"Drama, Fantasy, Mystery",5.5,0
"Comedy, Family, Fantasy",5.2,0
"Drama, Mystery",5.8,0
"Action, Comedy, Family",4.8,0
"Drama, Thriller",8.1,0
"Animation, Comedy, Drama",7.7,0
Comedy,5.6,0
"Animation, Action, Adventure",7.4,0
"Comedy, Drama, Fantasy",7.7,0
Comedy,6.1,0
"Animation, Action, Drama",6.6,0
"Action, Adventure, Crime",5.5,0
"Comedy, Drama, Romance",7.2,0
"Comedy, Crime, Mystery",7.2,0
"Crime, History",5.4,0
"Animation, Drama, Music",6.8,0
"Drama, Sport",6.4,0
"Biography, Comedy, Drama",6.8,0
"Drama, Sport",5.5,0
"Action, Adventure, Horror",4.4,0
"Animation, Action, Adventure",7.2,0
"Animation, Action, Crime",7.1,0
"Adventure, Comedy, Drama",5.5,0
"Documentary, Comedy",7.6,0
"Comedy, Horror",3.9,0
"Animation, Action, Adventure",7.7,0
"Crime, Drama, Mystery",7.0,0
"Fantasy, Romance",7.7,0
Drama,6.8,0
"Action, Crime, Thriller",5.2,0
"Drama, Romance",,0
"Crime, Drama, Thriller",7.4,0
"Comedy, Fantasy",7.6,0
Comedy,6.3,0
"Animation, Adventure, Comedy",7.3,0
"Drama, Romance, Thriller",5.4,0
"Animation, Action, Adventure",7.2,0
"Documentary, History, War",8.7,0
"Action, Crime, Drama",5.2,0
"Drama, Romance",7.6,0
"Crime, Drama, Thriller",7.4,0
"Action, Crime, Sci-Fi",5.9,0
"Documentary, Music",7.0,0
"Comedy, Drama",6.8,0
"Action, Crime, Thriller",5.4,0
"Biography, Crime, Drama",,0
"Drama, History, War",7.2,0
"Action, Crime, Drama",6.2,0
"Drama, Family, Sport",4.7,0
"Documentary, Crime",7.5,0
Documentary,5.2,0
"Crime, Drama",7.6,0
"Documentary, Crime",6.2,0
"Action, Horror, Thriller",5.4,0
"Documentary, Crime, Sport",7.3,0
"Action, Comedy",6.3,0
Drama,,0
"Comedy, Drama, Mystery",7.4,0
"Comedy, Romance",7.3,0
"Documentary, Crime",7.7,0
"Animation, Comedy, Romance",7.7,0
"Drama, Romance",6.5,0
"Crime, Drama, Mystery",6.2,0
"Animation, Adventure, Comedy",5.5,0
"Adventure, Comedy, Family",5.8,0
"Drama, Thriller",5.6,0
"Animation, Action, Adventure",7.2,0
"Drama, Romance",6.9,0
"Documentary, History",7.3,0
"Comedy, Drama, Fantasy",8.2,0
"Comedy, Fantasy, Horror",5.6,0
"Animation, Action, Romance",7.0,0
Documentary,7.6,0
"Biography, Drama, History",6.1,0
"Animation, Action, Adventure",7.6,0
"Adventure, Drama, Thriller",6.1,0
"Comedy, Drama",6.3,0
Talk-Show,8.9,0
"Drama, Romance",7.4,0
"Drama, Fantasy, Thriller",5.9,0
"Comedy, Drama",5.5,0
"Crime, Drama, Thriller",4.2,0
"Animation, Action, Adventure",,0
"Short, Music",7.6,0
"Mystery, Thriller",6.6,0
Drama,5.9,0
"Drama, Thriller",5.4,0
Comedy,7.3,0
"Comedy, Crime, Western",5.7,0
"Horror, Mystery, Thriller",6.5,0
"Horror, Mystery, Thriller",4.6,0
"Documentary, Comedy",6.8,0
"Animation, Short, Adventure",5.8,0
"Drama, Romance",5.7,0
Reality-TV,3.9,0
"Comedy, Drama, Romance",5.3,0
"Action, Comedy, Crime",5.1,0
"Documentary, Sport",8.1,0
Documentary,6.9,0
"Game-Show, Reality-TV",5.3,0
"Romance, Sci-Fi",5.8,0
"Comedy, Crime, Mystery",6.1,0
"Animation, Action, Drama",7.9,0
"Drama, History",6.4,0
"Documentary, Biography, History",7.6,0
"Comedy, Drama, Thriller",6.9,0
"Animation, Adventure, Comedy",6.7,0
"Action, Drama, Thriller",,0
Thriller,7.4,0
Comedy,5.4,0
"Comedy, Drama, Romance",7.9,0
Documentary,6.5,0
"Animation, Comedy, Family",4.5,0
"Documentary, Biography, Crime",,0
"Drama, Horror, Mystery",5.7,0
"Drama, Mystery, Romance",6.7,0
Reality-TV,4.6,0
"Animation, Drama, Mystery",7.4,0
"Documentary, Crime",6.5,0
"Drama, Mystery, Sci-Fi",6.6,0
Drama,5.5,0
"Drama, Horror, Mystery",5.5,0
"Crime, Drama",7.1,0
"Documentary, Crime, History",7.0,0
Family,5.9,0
"Animation, Adventure, Comedy",5.9,0
"Crime, Drama, Thriller",5.8,0
"Action, Mystery, Romance",7.7,0
"Crime, Drama",6.7,0
Romance,8.1,0
"Comedy, Family",6.2,0
"Animation, Action, Adventure",5.9,0
"Animation, Action, Adventure",6.6,0
Comedy,6.3,0
"Comedy, Drama, Romance",5.2,0
"Comedy, Drama, Romance",6.7,0
"Crime, Drama, Fantasy",7.1,0
"Horror, Mystery, Thriller",5.9,0
"Crime, Drama, Fantasy",8.3,0
"Crime, History, Thriller",6.3,0
Drama,7.5,0
"Action, Comedy, Thriller",4.6,0
"Crime, Horror, Mystery",6.2,0
"Crime, Drama, Mystery",5.6,0
"Animation, Comedy",7.5,0
"Comedy, Romance",7.9,0
"Comedy, Reality-TV",7.6,0
"Comedy, Drama, Romance",7.6,0
Comedy,2.8,0
"Animation, Comedy",5.4,0
Documentary,8.3,0
"Documentary, Crime, Mystery",6.8,0
"Biography, Drama, Musical",4.3,0
"Comedy, Drama, Music",,0
"Animation, Action, Adventure",,0
"Action, Thriller",5.3,0
"Crime, Drama, Thriller",,0
"Crime, Drama, Mystery",8.2,0
"Drama, Horror, Mystery",8.1,0
"Action, Thriller",7.5,0
"Drama, Romance",6.8,0
"Crime, Drama, Mystery",8.3,0
"Comedy, Drama",5.6,0
"Comedy, Drama, Romance",5.5,0
Reality-TV,7.4,0
Reality-TV,6.8,0
"Documentary, Biography, Sport",7.4,0
"Action, Crime, Drama",6.5,0
Thriller,4.9,0
Reality-TV,5.8,0
"Comedy, Romance",5.2,0
"Animation, Short, Action",7.0,0
"Adventure, Drama, Mystery",6.2,0
"Crime, Mystery, Thriller",6.6,0
"Animation, Action, Comedy",7.0,0
"Action, Comedy, Crime",5.8,0
"Comedy, Drama, Romance",5.7,0
"Crime, Mystery, Thriller",7.0,0
"Drama, Mystery",5.1,0
"Comedy, Drama, Romance",5.3,0
"Comedy, Mystery, Thriller",5.4,0
Comedy,5.7,0
Horror,4.6,0
"Animation, Short, Drama",7.8,0
"Documentary, Sport",7.4,0
"Animation, Drama, Mystery",6.6,0
"Drama, Sci-Fi",4.9,0
Reality-TV,7.1,0
"Comedy, Crime",6.3,0
"Action, Comedy, Crime",6.5,0
"Documentary, Biography, Sport",6.6,0
"Comedy, Drama, Romance",,0
"Comedy, Drama, Romance",5.1,0
"Animation, Action, Family",5.7,0
Comedy,6.8,0
"Action, Thriller",5.6,0
"Animation, Action, Adventure",7.4,0
"Drama, Sport",6.2,0
Drama,,0
"Drama, Romance",6.1,0
"Crime, Drama, Mystery",8.2,0
Drama,6.5,0
Thriller,5.1,0
"Comedy, Crime, Mystery",7.8,0
Drama,,0
"Film-Noir, Thriller",7.5,0
Documentary,6.8,0
"Comedy, Romance",5.4,0
"Animation, Short, Action",6.6,0
"Drama, History, Romance",8.4,0
Documentary,7.0,0
"Animation, Drama, Family",7.2,0
"Documentary, Action, Adventure",7.4,0
"Animation, Action, Drama",6.6,0
Reality-TV,5.6,0
Comedy,6.2,0
"Documentary, Biography, Music",7.4,0
"Animation, Adventure, Comedy",,0
"Crime, Drama, Horror",6.3,0
,,0
"Drama, Mystery, Romance",,0
"Drama, History",7.8,0
"Comedy, Drama, Thriller",,0
"Action, Crime, Drama",6.1,0
"Crime, Drama, Mystery",5.5,0
"Comedy, Drama",6.5,0
"Comedy, Drama, Family",6.7,0
"Biography, Comedy, Drama",5.9,0
"Adventure, Crime, Drama",5.3,0
"Action, Adventure, Fantasy",4.7,0
Drama,7.8,0
Drama,6.8,0
"Comedy, Drama, Mystery",5.7,0
"Action, Thriller, War",8.0,0
Family,4.2,0
"Crime, Drama, Mystery",6.8,0
Horror,6.4,0
"Documentary, History, War",7.1,0
"Documentary, Crime, History",7.0,0
"Comedy, Drama, Fantasy",7.9,0
Animation,5.0,0
Documentary,7.8,0
"Comedy, Drama",7.5,0
"Animation, Comedy, Drama",7.4,0
"Comedy, Drama",6.3,0
"Documentary, Animation, Sci-Fi",6.5,0
Drama,7.6,0
"Documentary, Comedy",4.6,0
Comedy,6.3,0
"Comedy, Reality-TV",7.2,0
"Action, Drama, War",5.1,0
"Animation, Action, Adventure",7.7,0
"Comedy, Romance",4.8,0
Drama,5.8,0
"Documentary, Crime",7.1,0
"Drama, Mystery, Romance",7.1,0
"Crime, Thriller",6.3,0
"Adventure, Reality-TV",4.6,0
"Action, Adventure, Drama",5.4,0
Drama,6.5,0
"Comedy, Romance",7.3,0
Documentary,8.3,0
"Biography, Drama, War",7.1,0
"Animation, Adventure, Sci-Fi",6.4,0
"Action, Crime, Thriller",,0
Drama,,0
"Comedy, Drama",5.2,0
"Drama, Horror, Mystery",4.6,0
"Drama, Musical",6.7,0
"Animation, Action, Crime",6.5,0
"Drama, Sport",,0
"Animation, Adventure, Drama",6.9,0
"Crime, Drama, Mystery",5.9,0
Comedy,7.3,0
"Comedy, Drama",7.1,0
"Short, Comedy, Music",6.9,0
Reality-TV,5.7,0
"Animation, Action, Drama",7.3,0
"Drama, Mystery, Sci-Fi",6.5,0
"Action, Horror, Thriller",5.8,0
"Animation, Adventure, Fantasy",7.9,0
Drama,,0
"Documentary, Biography, History",8.0,0
Drama,6.8,0
"Comedy, Sci-Fi",3.3,0
"Drama, Romance",6.9,0
"Comedy, Animation",5.7,0
"Family, Sci-Fi, Thriller",6.5,0
"Drama, Horror, Thriller",6.7,0
"Action, Drama, Thriller",7.1,0
"Biography, Drama, War",6.9,0
"Adventure, Comedy, Family",7.1,0
Drama,6.6,0
"Animation, Action, Adventure",6.1,0
"Action, Horror",,0
"Comedy, Drama, Romance",7.3,0
"Action, Adventure, Family",5.6,0
"Drama, Thriller",7.0,0
Documentary,6.8,0
"Short, Action, Adventure",6.4,0
"Animation, Drama, Horror",6.9,0
"Documentary, History",7.0,0
"Comedy, Drama, Romance",6.4,0
"Crime, Drama",7.7,0
"Biography, Crime, Drama",,0
"Fantasy, Mystery, Romance",7.7,0
"Crime, Drama, Thriller",8.0,0
"Drama, Romance",7.6,0
"Action, Fantasy, Sci-Fi",6.4,0
"Documentary, Crime",7.3,0
"Action, Drama, Thriller",4.4,0
"Drama, Thriller, War",8.0,0
Talk-Show,7.6,0
"Drama, Fantasy, Mystery",5.4,0
"Drama, Fantasy, Horror",4.6,0
Documentary,7.8,0
"Drama, Horror, Mystery",5.6,0
"Comedy, Drama, Musical",8.1,0
"Drama, Romance, Sci-Fi",6.2,0
"Crime, Drama, Mystery",7.4,0
Drama,5.5,0
"Crime, Drama, Thriller",7.8,0
"Drama, Mystery, Romance",8.1,0
"Action, Adventure, Drama",6.0,0
"Drama, Fantasy, Mystery",7.1,0
"Action, Drama, History",8.9,0
"Action, Comedy, Sci-Fi",5.4,0
"Comedy, Drama, Musical",,0
"Documentary, Sport",7.7,0
"Animation, Adventure, Comedy",6.6,0
"Comedy, Fantasy, Musical",5.5,0
Thriller,3.9,0
"Comedy, Drama, Fantasy",2.3,0
"Drama, Romance",6.9,0
"Animation, Drama, Romance",6.6,0
"Documentary, Crime, Mystery",7.1,0
"Documentary, Reality-TV",6.2,0
"Animation, Action, Adventure",6.4,0
"Game-Show, Reality-TV, Romance",5.5,0
"Reality-TV, Romance",4.6,0
"Drama, Thriller",7.2,0
Documentary,8.7,0
"Action, Drama, Thriller",6.3,0
Drama,7.7,0
"Animation, Action, Adventure",6.4,0
"Action, Crime, Thriller",5.1,0
Thriller,4.8,0
"Biography, Drama, War",6.5,0
"Animation, Action, Adventure",6.9,0
"Adventure, Drama, Fantasy",,0
"Action, Sci-Fi",5.9,0
Comedy,8.0,0
"Drama, Mystery, Thriller",7.0,0
"Action, Drama, Fantasy",5.4,0
"Documentary, Biography, Music",7.4,0
"Drama, Romance",7.2,0
"Drama, Horror, Thriller",4.8,0
Comedy,6.3,0
"Action, Comedy, Crime",7.5,0
"Drama, Romance",7.1,0
"Action, Adventure, Drama",6.4,0
"Biography, Drama, Sport",6.4,0
"Animation, Adventure, Comedy",7.7,0
Drama,6.6,0
"Drama, Mystery, Thriller",7.2,0
"Crime, Drama, Thriller",7.1,0
"Adventure, Family, Fantasy",8.2,0
Reality-TV,5.9,0
"Crime, Drama, Thriller",7.6,0
"Documentary, Crime",6.9,0
"Animation, Action, Adventure",6.4,0
"Comedy, Romance",3.1,0
Drama,7.9,0
Documentary,8.1,0
"Crime, Drama, Mystery",7.1,0
Family,6.4,0
"Animation, Short, Adventure",6.8,0
"Drama, Mystery, Sci-Fi",6.2,0
"Animation, Short, Adventure",7.1,0
"Animation, Action, Adventure",7.1,0
"Crime, Drama, Thriller",7.0,0
"Action, Drama",7.1,0
"Animation, Short, Action",6.5,0
"Comedy, Drama",5.9,0
"Comedy, Romance",6.7,0
"Crime, Drama, Mystery",5.5,0
Comedy,8.6,0
"Drama, Romance, Sci-Fi",7.6,0
Documentary,7.7,0
"Horror, Sci-Fi",,0
Drama,6.4,0
"Biography, Drama",5.9,0
"Comedy, Drama, Romance",7.9,0
"Documentary, Crime, Sport",7.4,0
Horror,5.8,0
"Animation, Short, Adventure",7.5,0
"Crime, Drama, Fantasy",6.4,0
"Action, Adventure, Crime",5.2,0
"Documentary, Comedy",6.8,0
"Mystery, Thriller",5.8,0
"Animation, Comedy, Family",7.8,0
"Animation, Action, Fantasy",6.8,0
"Crime, Drama, Film-Noir",7.3,0
"Documentary, Reality-TV",2.5,0
Drama,7.4,0
Drama,,0
"Documentary, Crime, History",6.8,0
Family,6.6,0
"Documentary, Crime, History",7.6,0
Comedy,6.2,0
"Drama, Music",7.1,0
"Comedy, Drama, Family",5.8,0
"Documentary, Crime",7.1,0
Comedy,6.9,0
"Drama, Sci-Fi, Thriller",6.5,0
"Animation, Action, Comedy",6.8,0
"Comedy, Drama",5.8,0
Documentary,7.2,0
"Comedy, Musical",6.0,0
"Comedy, Drama, Family",8.4,0
"Horror, Thriller",4.9,0
"Crime, Drama, History",7.1,0
"Drama, Romance",6.3,0
"Short, Comedy, Crime",6.4,0
Documentary,5.9,0
"Action, Comedy",5.1,0
"Crime, Horror, Thriller",5.8,0
Comedy,5.7,0
"Action, Sci-Fi",4.4,0
"Adventure, Drama, Romance",6.0,0
Comedy,5.9,0
"Action, Adventure, Drama",,0
"Animation, Action, Adventure",7.3,0
"Mystery, Thriller",8.1,0
Comedy,6.7,0
Documentary,8.2,0
"Drama, Romance, Thriller",7.4,0
"Comedy, Drama",6.9,0
"Action, Crime, Thriller",,0
"Animation, Comedy, Fantasy",7.8,0
"Action, Adventure, Drama",,0
Reality-TV,6.8,0
"Comedy, Crime",5.8,0
"Comedy, Horror",2.7,0
"Action, Comedy, Drama",7.0,0
"Documentary, Sport",7.4,0
"Action, Crime, Drama",,0
"Drama, Romance",,0
"Animation, Drama, Romance",7.8,0
"Crime, Drama, Thriller",7.5,0
"Animation, Adventure, Drama",6.4,0
Animation,6.5,0
"Drama, Romance",7.0,0
"Biography, Drama",5.9,0
Comedy,7.1,0
"Crime, Drama, Mystery",7.6,0
Comedy,6.1,0
"Animation, Comedy, Drama",8.2,0
"Drama, Thriller",,0
"Drama, History, Thriller",7.2,0
Drama,4.5,0
"Comedy, Drama, Romance",6.9,0
"Action, Adventure, Comedy",,0
Drama,6.1,0
"Drama, Fantasy",6.2,0
"Game-Show, Reality-TV",7.6,0
Comedy,6.4,0
"Drama, Romance",7.1,0
"Action, Comedy, Family",5.0,0
Comedy,7.5,0
"Documentary, Crime",7.3,0
"Comedy, Romance",7.9,0
"Animation, Action, Adventure",8.0,0
"Action, Adventure, History",8.3,0
"Animation, Action, Adventure",7.5,0
"Comedy, Drama",5.1,0
"Documentary, Sport",8.3,0
"Horror, Mystery, Thriller",4.9,0
Comedy,5.4,0
"Crime, Drama",6.0,0
"Documentary, Crime, History",6.5,0
"Drama, Thriller",5.8,0
"Animation, Adventure, Comedy",6.1,0
"Comedy, Drama",6.9,0
"Action, Sci-Fi",6.0,0
"Drama, Romance",7.8,0
"Drama, Family, Sport",6.6,0
"Family, Romance",6.1,0
"Crime, Drama, Romance",7.1,0
"Action, Adventure, Drama",6.5,0
"Drama, Mystery, Romance",8.0,0
"Crime, Drama, Music",6.6,0
Reality-TV,6.5,0
"Drama, Fantasy, Horror",5.7,0
"Comedy, Horror",3.4,0
"Comedy, Drama, Family",8.2,0
"Animation, Family, Fantasy",4.3,0
"Crime, Drama, Thriller",7.9,0
"Animation, Action, Crime",6.8,0
"Crime, Thriller",6.2,0
Comedy,7.6,0
"Action, Crime, Drama",4.4,0
"Crime, Drama, Thriller",7.3,0
Drama,6.4,0
"Animation, Adventure, Comedy",7.7,0
"Animation, Short, Adventure",5.6,0
"Crime, Drama, Mystery",6.6,0
"Action, Comedy, Crime",6.5,0
"Animation, Family",6.8,0
"Drama, Fantasy, Horror",5.9,0
"Comedy, Fantasy, Horror",7.6,0
"Fantasy, Mystery, Romance",7.4,0
"Adventure, Drama, History",5.8,0
"Crime, Drama, Thriller",7.4,0
"Comedy, Drama, Romance",8.3,0
"Documentary, Music",7.9,0
"Animation, Adventure, Comedy",5.7,0
Drama,7.4,0
"Short, Adventure, Comedy",6.6,0
Drama,5.3,0
"Drama, Romance",5.7,0
"Drama, Thriller",6.4,0
"Action, Crime, Drama",8.1,0
"Drama, Mystery, Thriller",7.6,0
"Comedy, Drama",7.9,0
"Crime, Drama",5.6,0
"Animation, Adventure, Comedy",8.2,0
"Comedy, Fantasy, Mystery",7.4,0
"Short, Drama, Romance",6.8,0
"Drama, Horror, Mystery",6.4,0
"Documentary, Crime, History",6.4,0
"Drama, Romance",6.6,0
"Comedy, Mystery",5.2,0
Comedy,8.4,0
"Comedy, Romance",5.0,0
"Horror, Sci-Fi, Thriller",6.3,0
"Animation, Adventure, Comedy",,0
"Drama, Sport",5.9,0
Romance,3.5,0
"Crime, Drama, Mystery",7.2,0
Thriller,5.0,0
"Comedy, Reality-TV",6.9,0
Horror,4.7,0
"Comedy, Drama",7.0,0
Comedy,7.3,0
"Comedy, Drama",6.6,0
"Comedy, Music, Romance",7.4,0
"Action, Comedy, Crime",6.7,0
"Biography, Drama, Music",6.2,0
"Animation, Action, Comedy",6.8,0
Documentary,7.5,0
"Documentary, History",7.4,0
"Drama, Romance",5.1,0
Drama,5.8,0
"Action, Crime, Drama",5.2,0
"Comedy, Drama",6.9,0
"Drama, Horror, Thriller",5.4,0
"Action, Adventure, Biography",3.9,0
"Comedy, Horror",5.6,0
Reality-TV,7.3,0
"Animation, Crime, Drama",7.3,0
Documentary,,0
"Animation, Family",7.0,0
"Comedy, Music, Romance",6.0,0
"Drama, Mystery, Thriller",4.7,0
"Animation, Adventure, Comedy",6.4,0
"Mystery, Thriller",4.5,0
"Action, Crime, Sci-Fi",6.2,0
Comedy,5.3,0
"Drama, Music, Musical",7.4,0
"Documentary, Crime",5.6,0
"Drama, Mystery, Thriller",8.2,0
Reality-TV,7.1,0
"Animation, Comedy, Drama",7.3,0
"Biography, Drama, History",,0
Comedy,5.1,0
"Animation, Action, Adventure",6.5,0
"Game-Show, Reality-TV",7.0,0
"Adventure, Drama, Fantasy",6.7,0
"Documentary, War",8.2,0
"Animation, Short, Comedy",6.3,0
"Sci-Fi, Thriller",5.2,0
"Adventure, Comedy, Fantasy",3.2,0
Comedy,5.1,0
"Comedy, Drama, Sport",4.1,0
"Animation, Action, Adventure",7.4,0
"Drama, Thriller",6.7,0
"Crime, Drama, Thriller",7.7,0
"Action, Crime, Thriller",6.2,0
Drama,5.8,0
"Drama, History, Romance",6.0,0
"Horror, Mystery, Thriller",5.7,0
Comedy,5.6,0
"Animation, Short, Action",7.9,0
"Documentary, Sport",8.3,0
"Animation, Action, Adventure",6.9,0
"Drama, Romance",,0
"Animation, Action, Adventure",6.4,0
"Adventure, Biography, Drama",,0
"Short, Drama",6.4,0
Documentary,7.2,0
"Comedy, Drama, Music",7.2,0
"Drama, Thriller",,0
"Comedy, Romance",5.4,0
"Biography, Drama",7.3,0
"Drama, Romance",6.7,0
Drama,8.5,0
"Action, Drama, Thriller",6.6,0
Drama,5.9,0
"Adventure, Comedy, Crime",7.0,0
"Drama, Romance",7.9,0
"Comedy, Romance",7.2,0
"Action, Crime, Thriller",4.3,0
"Crime, Drama",,0
"Biography, Drama",6.1,0
"Drama, Fantasy, Romance",7.5,0
"Action, Comedy, Drama",7.0,0
"Documentary, Crime, History",7.1,0
"Comedy, Horror, Mystery",5.6,0
"Comedy, Romance",7.5,0
"Comedy, Drama",5.6,0
"Comedy, Drama",7.9,0
